source_file,polyline_index,point_index,lon,lat,x,y,nearest_x,nearest_y,signed_distance_m,abs_distance_m,kept
2024-10-04T20:47:33Z.json,1,0,105.86785,20.99654,590199.2798931105,2322009.4924922436,590182.057228363,2322009.3694519675,17.223104247331516,17.223104247331516,True
2024-10-04T20:47:33Z.json,1,1,105.86783,20.99653,590197.2070978748,2322008.3743872736,590182.0651100125,2322008.2662115414,15.14237426598035,15.14237426598035,True
2024-10-04T20:47:33Z.json,1,2,105.86781,20.99644,590195.1823600867,2321998.401706957,590182.1362487742,2321998.3085043565,13.046444232121019,13.046444232121019,True
2024-10-04T20:47:33Z.json,1,3,105.86781,20.99629,590195.2724678349,2321981.799377895,590182.2548558617,2321981.7063788963,13.017944165615916,13.017944165615916,True
2024-10-04T20:47:33Z.json,1,4,105.86779,20.99615,590193.2777598554,2321966.292588714,590182.3655303129,2321966.2146307584,10.912508008297099,10.912508008297099,True
2024-10-04T20:47:33Z.json,1,5,105.86777,20.99586,590191.3731492953,2321934.183472051,590182.5948118399,2321934.1207588133,8.778561467135775,8.778561467135775,True
2024-10-04T20:47:33Z.json,1,6,105.86779,20.99565,590193.578105724,2321910.951495011,590182.7608872477,2321910.8742158227,10.817494517444587,10.817494517444587,True
2024-10-04T20:47:33Z.json,1,7,105.86777,20.99524,590191.7455636435,2321865.560518885,590183.1127183002,2321865.435628239,8.633748687284726,8.633748687284726,True
2024-10-04T20:47:33Z.json,1,8,105.86779,20.99511,590193.902471572,2321851.1831173766,590183.3211227612,2321851.0300378953,10.582456046856372,10.582456046856372,True
2024-10-04T20:47:33Z.json,1,9,105.86776,20.99488,590190.9223866224,2321825.709294763,590183.6889497155,2321825.604649241,7.234193816312145,7.234193816312145,True
2024-10-04T20:47:33Z.json,1,10,105.86782,20.99468,590197.2789997042,2321803.6067048814,590183.7879155816,2321818.7638085093,20.29155344446615,20.29155344446615,False
2024-10-05T05:19:05Z.json,0,0,105.86765,20.99468,590179.6089589958,2321803.5108178556,590183.7879155816,2321818.7638085093,-15.815100443221892,15.815100443221892,False
2024-10-05T05:19:05Z.json,0,1,105.86765,20.99471,590179.5909421418,2321806.8312829277,590183.7879155816,2321818.7638085093,-12.649100869690393,12.649100869690393,False
2024-10-05T05:19:05Z.json,0,2,105.86766,20.99519,590180.3420797376,2321859.9643656285,590183.1912742825,2321860.0055846856,-2.849492685660807,2.849492685660807,True
2024-10-05T05:19:05Z.json,0,3,105.86768,20.99557,590182.1926724605,2321902.034873624,590182.8240040868,2321902.0393839143,-0.631347737082526,0.631347737082526,True
2024-10-05T05:19:05Z.json,0,4,105.86768,20.99578,590182.0665444847,2321925.2781318733,590182.6579541829,2321925.282356958,-0.5914247902463187,0.5914247902463187,True
2024-10-05T05:19:05Z.json,0,5,105.86774,20.9962,590188.0507066876,2321971.7984935525,590182.3259308728,2321971.757595236,5.72492190357395,5.72492190357395,True
2024-10-05T05:19:05Z.json,0,6,105.86771,20.9965,590184.7523011914,2322004.9862289187,590182.0886784514,2322004.9671997568,2.6636907122340596,2.6636907122340596,True
2024-10-05T05:19:05Z.json,0,7,105.86774,20.99658,590187.8224518846,2322013.8577267136,590182.025459589,2322013.816312476,5.79714022729759,5.79714022729759,True
2024-10-05T05:19:05Z.json,1,0,105.8678,20.99468,590195.2001713557,2321803.5954230796,590183.7879155816,2321818.7638085093,18.98208361588522,18.98208361588522,False
2024-10-05T05:19:05Z.json,1,1,105.86778,20.99493,590192.9711793066,2321831.2546848604,590183.6091705167,2321831.1192454686,9.362988433777854,9.362988433777854,True
2024-10-05T05:19:05Z.json,1,2,105.86779,20.99521,590193.8424044249,2321862.2513351776,590183.161020724,2321862.0968085,10.682501404653681,10.682501404653681,True
2024-10-05T05:19:05Z.json,1,3,105.86775,20.99538,590189.582652367,2321881.0447425544,590182.9785318554,2321880.996139936,6.604299353128419,6.604299353128419,True
2024-10-05T05:19:05Z.json,1,4,105.86775,20.99549,590189.5165807233,2321893.2197824237,590182.8889316734,2321893.1710066483,6.627828528701638,6.627828528701638,True
2024-10-05T05:19:05Z.json,1,5,105.86777,20.99587,590191.367142526,2321935.2902939166,590182.5869047012,2321935.2275671028,8.78046188493175,8.78046188493175,True
2024-10-05T05:19:05Z.json,1,6,105.86776,20.996,590190.2496492515,2321949.673337382,590182.4840991488,2321949.617859589,7.765748269347828,7.765748269347828,True
2024-10-05T05:19:05Z.json,1,7,105.86779,20.99612,590193.2957808005,2321962.972123002,590182.3892517297,2321962.894205771,10.906807391135938,10.906807391135938,True
2024-10-05T05:19:05Z.json,1,8,105.8678,20.99632,590194.2150435164,2321985.114202458,590182.2311216973,2321985.0285882354,11.984227632994294,11.984227632994294,True
2024-10-05T05:19:05Z.json,1,9,105.86778,20.99643,590192.0701611246,2321997.277961451,590182.1441176718,2321997.207048898,9.92629675242853,9.92629675242853,True
2024-10-05T05:19:05Z.json,1,10,105.86779,20.99653,590193.0494924161,2322008.35182205,590182.0650590272,2322008.273348263,10.984713697262642,10.984713697262642,True
2024-10-05T05:19:05Z.json,1,11,105.86774,20.99658,590187.8224518846,2322013.8577267136,590182.025459589,2322013.816312476,5.79714022729759,5.79714022729759,True
2024-10-09T21:48:31Z.json,0,0,105.86757,20.99517,590170.9993947009,2321857.6999644577,590183.2220713919,2321857.876788891,-12.223955676184858,12.223955676184858,True
2024-10-09T21:48:31Z.json,0,1,105.86759,20.99523,590173.0421841254,2321864.352173931,590183.1262820249,2321864.498059725,-10.085153103027714,10.085153103027714,True
2024-10-09T21:48:31Z.json,0,2,105.86759,20.99529,590173.0061519818,2321870.9931044253,590183.0516045042,2321871.0670333146,-10.045724556334527,10.045724556334527,True
2024-10-09T21:48:31Z.json,0,3,105.86767,20.99532,590181.3034135236,2321874.358688655,590183.0272864022,2321874.3713753913,-1.7239195615847933,1.7239195615847933,True
2024-10-09T21:48:31Z.json,0,4,105.8677,20.99536,590184.3976181136,2321878.802896473,590182.9947488769,2321878.7925721435,1.4029072267745433,1.4029072267745433,True
2024-10-09T21:48:31Z.json,0,5,105.86765,20.99564,590179.0324074436,2321909.765705807,590182.7686158549,2321909.7923976183,-3.736303754424117,3.736303754424117,True
2024-10-09T21:48:31Z.json,0,6,105.86768,20.99586,590182.0184954144,2321934.1327065914,590182.5946970757,2321934.1368230283,-0.5762163651688731,0.5762163651688731,True
2024-10-09T21:48:31Z.json,0,7,105.86767,20.99616,590180.7989059419,2321967.3317221627,590182.3574701648,2321967.3428566866,-1.558603995399307,1.558603995399307,True
2024-10-09T21:48:31Z.json,0,8,105.86768,20.99655,590181.6040649087,2322010.50341691,590182.0491045009,2322010.506596313,-0.44505094904385006,0.44505094904385006,True
2024-10-09T21:48:31Z.json,0,9,105.86766,20.9968,590179.3751067789,2322038.1626847084,590182.0637646898,2322023.4782467047,-14.928549857444558,14.928549857444558,True
2024-10-09T21:48:31Z.json,1,0,105.86753,20.99527,590166.7817024789,2321868.7456244947,590183.0678066923,2321868.865481076,-16.286545246038735,16.286545246038735,True
2024-10-09T21:48:31Z.json,1,1,105.8676,20.99533,590174.0215401268,2321875.4260310917,590183.019037412,2321875.492247619,-8.997740940180682,8.997740940180682,True
2024-10-09T21:48:31Z.json,1,2,105.86761,20.99539,590175.0249166214,2321882.072601399,590182.9701793775,2321882.131074071,-7.945477916183492,7.945477916183492,True
2024-10-09T21:48:31Z.json,1,3,105.86761,20.99545,590174.9888833839,2321888.7135320413,590182.9213065527,2321888.7719102213,-7.932637981195908,7.932637981195908,True
2024-10-09T21:48:31Z.json,1,4,105.86757,20.99556,590170.765190047,2321900.8660130184,590182.8317709002,2321900.9522177647,-12.066888776519942,12.066888776519942,True
2024-10-09T21:48:31Z.json,1,5,105.86759,20.99588,590172.6518306527,2321936.295590052,590182.5787679972,2321936.366508991,-9.927190666912336,9.927190666912336,True
2024-10-09T21:48:31Z.json,1,6,105.86762,20.99609,590175.6439270903,2321959.555768344,590182.4127563612,2321959.604125473,-6.769002002498165,6.769002002498165,True
2024-10-09T21:48:31Z.json,1,7,105.86761,20.99634,590174.4543787877,2321987.2206752673,590182.215065139,2321987.2761183134,-7.760884393880188,7.760884393880188,True
2024-10-09T21:48:31Z.json,1,8,105.86762,20.99654,590175.3736636664,2322009.3627533712,590182.0569351173,2322009.4104992677,-6.683441999250127,6.683441999250127,True
2024-10-09T21:48:31Z.json,1,9,105.86759,20.9968,590172.0993105789,2322038.1232035733,590182.0637646898,2322023.4782467047,-17.71341602888887,17.71341602888887,True
2024-10-10T04:58:12Z.json,0,0,105.86764,20.99468,590178.5695448549,2321803.5051780273,590183.7879155816,2321818.7638085093,-16.12628900980444,16.12628900980444,False
2024-10-10T04:58:12Z.json,0,1,105.86763,20.99483,590177.440048278,2321820.10186367,590183.7672338233,2321820.19339853,-6.327847624261243,6.327847624261243,True
2024-10-10T04:58:12Z.json,0,2,105.86765,20.99507,590179.3747379712,2321846.6768646752,590183.383260801,2321846.734855637,-4.008942282969613,4.008942282969613,True
2024-10-10T04:58:12Z.json,0,3,105.86761,20.99536,590175.042933203,2321878.752136095,590182.9946157897,2321878.8106560134,-7.951897920641574,7.951897920641574,True
2024-10-10T04:58:12Z.json,0,4,105.86764,20.99564,590177.9929999497,2321909.760065769,590182.7686030992,2321909.7941831104,-4.775725016569696,4.775725016569696,True
2024-10-10T04:58:12Z.json,0,5,105.86764,20.99582,590177.8848949707,2321929.6828585216,590182.6262746106,2321929.716731367,-4.741500633743299,4.741500633743299,True
2024-10-10T04:58:12Z.json,0,6,105.86762,20.99594,590175.7340136662,2321942.9534405726,590182.5313634383,2321943.0020014546,-6.797523231638029,6.797523231638029,True
2024-10-10T04:58:12Z.json,0,7,105.86764,20.99621,590177.6506644725,2321972.8489108975,590182.3178962086,2321972.8822540236,-4.667350837758623,4.667350837758623,True
2024-10-10T04:58:12Z.json,0,8,105.86761,20.99652,590174.3462740977,2322007.1434695018,590182.0727366399,2322007.1986680496,-7.726659711391765,7.726659711391765,True
2024-10-10T04:58:12Z.json,0,9,105.86763,20.99667,590176.3349868914,2322023.757078547,590182.0637646898,2322023.4782467047,-5.735559454892671,5.735559454892671,True
2024-10-10T04:58:12Z.json,0,10,105.86767,20.99671,590180.4685631297,2322028.2069275244,590182.0637646898,2322023.4782467047,-4.990500006268311,4.990500006268311,True
2024-10-18T21:36:31Z.json,0,0,105.86777,20.99624,590191.1448901366,2321976.242703822,590182.2943405657,2321976.1794746947,8.850775425289775,8.850775425289775,True
2024-10-18T21:36:31Z.json,0,1,105.86775,20.9961,590189.150177413,2321960.7359153936,590182.4050150113,2321960.687727343,6.745334529399512,6.745334529399512,True
2024-10-18T21:36:31Z.json,0,2,105.86776,20.99594,590190.2856896244,2321943.0324061243,590182.531541981,2321942.9770097914,7.754345519024031,7.754345519024031,True
2024-10-18T21:36:31Z.json,0,3,105.86771,20.99564,590185.2688524496,2321909.7995474017,590182.7686923795,2321909.7816860317,2.500223870944675,2.500223870944675,True
2024-10-18T21:36:31Z.json,0,4,105.86772,20.99544,590186.4283866396,2321887.6687516337,590182.9296146785,2321887.6430026367,3.4988667088766374,3.4988667088766374,True
2024-10-18T21:36:31Z.json,0,5,105.86769,20.99507,590183.5323837529,2321846.699424979,590183.3838044697,2321846.6972754947,0.14859483054224656,0.14859483054224656,True
2024-10-18T21:36:31Z.json,0,6,105.86775,20.99494,590189.8469356279,2321832.3445846136,590183.5927525869,2321832.254105875,6.2548374808342215,6.2548374808342215,True
2024-10-18T21:36:31Z.json,0,7,105.86778,20.99489,590192.9952056146,2321826.8273978755,590183.6732113296,2321826.69253737,9.322969741726887,9.322969741726887,True
2024-10-20T06:15:33Z.json,0,0,105.86785,20.99678,590199.1357121267,2322036.0562198507,590182.0637646898,2322023.4782467047,21.205112538004368,21.205112538004368,False
2024-10-20T06:15:33Z.json,0,1,105.86775,20.99674,590188.7657433136,2322031.572518995,590182.0637646898,2322023.4782467047,10.508746898828738,10.508746898828738,True
2024-10-20T06:15:33Z.json,0,2,105.86772,20.99669,590185.6775769079,2322026.0214865915,590182.0637646898,2322023.4782467047,4.419016617943189,4.419016617943189,True
2024-10-20T06:15:33Z.json,0,3,105.86767,20.9965,590180.5946949992,2322004.963666842,590182.0886274435,2322004.9743396305,-1.493970567566885,1.493970567566885,True
2024-10-20T06:15:33Z.json,0,4,105.86769,20.99602,590182.9618016188,2321951.847496654,590182.4681956124,2321951.843970288,0.4936186025545752,0.4936186025545752,True
2024-10-20T06:15:33Z.json,0,5,105.86767,20.99579,590181.0211319005,2321926.379313442,590182.6500342905,2321926.390950468,-1.6289439574697728,1.6289439574697728,True
2024-10-20T06:15:33Z.json,0,6,105.8677,20.99541,590184.3675873479,2321884.3370054173,590182.9540215222,2321884.3266023668,1.4136041054574262,1.4136041054574262,True
2024-10-20T06:15:33Z.json,0,7,105.86769,20.99523,590183.4362874399,2321864.4085730906,590183.1276412176,2321864.4041079315,0.30867851919459727,0.30867851919459727,True
2024-10-20T06:15:33Z.json,0,8,105.86773,20.99493,590187.774117145,2321831.2264818703,590183.6084909675,2321831.1662181076,4.16606207002914,4.16606207002914,True
2024-10-20T06:15:33Z.json,0,9,105.86776,20.99488,590190.9223866224,2321825.709294763,590183.6889497155,2321825.604649241,7.234193816312145,7.234193816312145,True
2024-10-20T06:15:33Z.json,0,10,105.86784,20.99484,590199.2617168403,2321821.327134789,590183.7540777758,2321821.102787082,15.509261789348981,15.509261789348981,True
2024-10-25T22:08:50Z.json,0,0,105.8678,20.99668,590193.9987860826,2322024.9597927434,590182.0637646898,2322023.4782467047,12.026625225340911,12.026625225340911,True
2024-10-25T22:08:50Z.json,0,1,105.86779,20.99665,590192.97740714,2322021.6336855884,590182.0541077711,2322021.6927651186,10.923459135811944,10.923459135811944,True
2024-10-25T22:08:50Z.json,0,2,105.8678,20.99649,590194.1129223928,2322003.930175443,590182.0967003313,2322003.844330465,12.016528699708392,12.016528699708392,True
2024-10-25T22:08:50Z.json,0,3,105.86779,20.99633,590193.1696336665,2321986.2153832233,590182.2232018107,2321986.137180923,10.946711194379917,10.946711194379917,True
2024-10-25T22:08:50Z.json,0,4,105.86783,20.99607,590197.4834338542,2321957.460578329,590182.428838413,2321957.3530269363,15.054979614748893,15.054979614748893,True
2024-10-25T22:08:50Z.json,0,5,105.86781,20.99568,590195.6388996624,2321914.283242653,590182.7371913291,2321914.1910716807,12.902037567972206,12.902037567972206,True
2024-10-25T22:08:50Z.json,0,6,105.86777,20.99523,590191.7515702402,2321864.4536971,590183.1287285041,2321864.3289511753,8.623744033363783,8.623744033363783,False
2024-10-25T22:08:50Z.json,0,7,105.86781,20.99489,590196.1134437693,2321826.844320424,590183.6736190484,2321826.6643545283,12.441126428459619,12.441126428459619,True
2024-10-25T22:08:50Z.json,0,8,105.86783,20.99485,590198.2162968627,2321822.4283154397,590183.7379316697,2321822.218858151,14.479880214204632,14.479880214204632,True
2024-10-28T22:16:25Z.json,0,0,105.86777,20.99484,590191.9858253782,2321821.2876484646,590183.7531264368,2321821.168546703,8.233560413867444,8.233560413867444,True
2024-10-28T22:16:25Z.json,0,1,105.86772,20.99526,590186.5364997166,2321867.7459594333,590183.0800183463,2321867.6959548085,3.4568430576831304,3.4568430576831304,True
2024-10-28T22:16:25Z.json,0,2,105.86776,20.99555,590190.5199496449,2321899.86635406,590182.8400736287,2321899.8098344854,7.680083989567589,7.680083989567589,True
2024-10-28T22:16:25Z.json,0,3,105.8678,20.99567,590194.6054993377,2321913.1707797186,590182.7450857194,2321913.0860478496,11.860716280479974,11.860716280479974,True
2024-10-28T22:16:25Z.json,0,4,105.86776,20.99649,590189.9553158494,2322003.907611035,590182.09664934,2322003.85146801,7.858867052257283,7.858867052257283,True
2024-10-28T22:16:25Z.json,0,5,105.86778,20.99665,590191.9380066098,2322021.6280444185,590182.0540468569,2322021.6815025983,9.88410431820107,9.88410431820107,True
2024-10-28T22:16:25Z.json,0,6,105.86781,20.99672,590195.014157308,2322029.3927219696,590182.0637646898,2322023.4782467047,14.237053298529423,14.237053298529423,True
2024-10-28T22:16:25Z.json,0,7,105.86785,20.99675,590199.153734836,2322032.7357538594,590182.0637646898,2322023.4782467047,19.436268117035794,19.436268117035794,False
2024-10-29T21:40:18Z.json,0,0,105.86761,20.99468,590175.4513024456,2321803.488258933,590183.7879155816,2321818.7638085093,-17.40234275701739,17.40234275701739,True
2024-10-29T21:40:18Z.json,0,1,105.8676,20.99474,590174.3758566561,2321810.123549454,590183.7879155816,2321818.7638085093,-12.776577388395408,12.776577388395408,True
2024-10-29T21:40:18Z.json,0,2,105.8676,20.99526,590174.0635781793,2321867.678278802,590183.0783873394,2321867.808695286,-9.01575247281331,9.01575247281331,True
2024-10-29T21:40:18Z.json,0,3,105.86758,20.99539,590171.9066889775,2321882.0556824235,590182.9701350067,2321882.1371031734,-11.063745630647093,11.063745630647093,True
2024-10-29T21:40:18Z.json,0,4,105.86764,20.99596,590177.8008127069,2321945.1783642806,590182.5155746731,2321945.212046967,-4.714882280685702,4.714882280685702,True
2024-10-29T21:40:18Z.json,0,5,105.86762,20.99623,590175.5598457304,2321975.051274522,590182.3020564207,2321975.099441486,-6.742382742661518,6.742382742661518,True
2024-10-29T21:40:18Z.json,0,6,105.86758,20.99647,590171.2580980584,2322001.5924402666,590182.112234065,2322001.669983197,-10.854412989880968,10.854412989880968,True
2024-10-29T21:40:18Z.json,0,7,105.86758,20.99657,590171.1980417282,2322012.6606593346,590182.0331626764,2322012.7380664195,-10.83539744623071,10.83539744623071,True
